flow_id,packet_count,byte_count,upload_bytes,download_bytes,upload_packets,download_packets,byte_ratio_up_down,packet_ratio_up_down,direction_imbalance,flow_duration,iat_mean,iat_std,iat_min,iat_max,iat_median,pkt_size_mean,pkt_size_std,pkt_q10,pkt_q25,pkt_q50,pkt_q75,pkt_q90,frac_small_pkts,first4_up_mean,first4_up_std,first4_down_mean,first4_down_std,pkt_bin_p0,pkt_bin_p1,pkt_bin_p2,pkt_bin_p3,pkt_size_entropy,pkt_bin_up_p0,pkt_bin_up_p1,pkt_bin_up_p2,pkt_bin_up_p3,pkt_bin_down_p0,pkt_bin_down_p1,pkt_bin_down_p2,pkt_bin_down_p3,pkt_size_entropy_up,pkt_size_entropy_down,iat_up_q10,iat_up_median,iat_up_q90,iat_up_cv,iat_up_skew,iat_down_q10,iat_down_median,iat_down_q90,iat_down_cv,iat_down_skew,burst_iai_cv,burst_count,avg_burst_packets,avg_burst_bytes,max_burst_packets,max_burst_bytes,frac_bytes_in_bursts,burst_bytes_cv,burst_packets_cv,burst_count_ratio_download,burst_count_t20,avg_burst_bytes_t20,max_burst_bytes_t20,frac_bytes_in_bursts_t20,burst_count_t50,avg_burst_bytes_t50,max_burst_bytes_t50,frac_bytes_in_bursts_t50,burst_count_t200,avg_burst_bytes_t200,max_burst_bytes_t200,frac_bytes_in_bursts_t200,peak_rate_1s,peak_download_1s,peak_upload_1s,burst_count_download,avg_burst_bytes_download,max_burst_bytes_download,label,source_file
"('100.72.115.16', '162.159.61.4', 55498, 443, 6)_seg0",110,22604,7949,14655,61,49,0.3516634224031145,0.5545454545454546,0.296673155193771,271.5286843776703,2.4910888475015622,10.223582296883043,0.0,58.02201294898987,6.365776062011719e-05,205.4909090909091,187.45470946117507,66.0,66.0,123.0,256.0,565.0,0.42727272727272725,123.25,78.27954713716731,230.25,193.99146244100538,0.6545454545454487,0.3363636363636333,0.009090909090909009,0.0,0.6866265172743046,0.7049180327868737,0.2950819672131099,0.0,0.0,0.5918367346938654,0.3877551020408084,0.020408163265305704,0.0,0.606639493403571,0.7572096925234814,1.0466575622558593e-05,0.0023446083068847656,10.688921022415165,2.9701874457369404,3.1288695087926457,0.0,0.0006392002105712891,17.827524614334163,2.620364281511179,2.698309460588167,3.3337399040879467,75,1.4666666666666666,301.38666666666666,4,1025,1.0,0.8988335002425859,0.44997704257295074,0.4266666666666667,75,301.38666666666666,1025,1.0,75,301.38666666666666,1025,1.0,75,301.38666666666666,1025,1.0,6218.0,4217.0,2001.0,32,457.96875,777,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '178.156.152.91', 47378, 443, 6)_seg0",30,2115,990,1125,15,15,0.46808510638297873,0.5,0.06382978723404255,272.4084315299988,9.393394190689612,13.94225490500973,7.152557373046875e-05,30.305985927581787,0.02432560920715332,70.5,10.062305898749054,66.0,66.0,66.0,66.0,93.0,1.0,66.0,0.0,72.75,11.691342951089922,0.9999999999999667,0.0,0.0,0.0,0.0,0.9999999999999333,0.0,0.0,0.0,0.9999999999999333,0.0,0.0,0.0,0.0,0.0,0.024586033821105958,30.17707860469818,30.208609533309936,0.7401860281242387,-0.5963624049003808,0.013981628417968751,30.191483855247498,30.209300899505614,0.7407958088646174,-0.5963587635306822,1.4465764029944808,29,1.0344827586206897,72.93103448275862,2,159,1.0,0.25679635705266846,0.17638342073746888,0.4827586206896552,30,70.5,93,1.0,29,72.93103448275862,159,1.0,28,75.53571428571429,159,1.0,291.0,159.0,132.0,14,80.35714285714286,159,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '192.200.0.101', 39786, 80, 6)_seg0",22,1767,726,1041,11,11,0.41086587436332767,0.5,0.17826825127334464,268.9211025238037,12.805766786847796,13.653928533085795,5.245208740234375e-06,30.433423280715942,0.1242682933807373,80.31818181818181,26.401422764065995,66.0,66.0,66.0,66.0,129.0,0.7727272727272727,66.0,0.0,97.5,31.5,0.9999999999999546,0.0,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.0,0.0,19.944666147232056,28.15994882583618,30.397821140289306,0.14939289431845126,-0.8353445741824053,19.826241493225098,28.15850341320038,30.518689894676207,0.15312954166480067,-0.7998694968012654,1.0662327965481957,22,1.0,80.31818181818181,1,129,1.0,0.32871041358768804,0.0,0.5,22,80.31818181818181,129,1.0,22,80.31818181818181,129,1.0,22,80.31818181818181,129,1.0,195.0,129.0,66.0,11,94.63636363636364,129,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '199.165.136.101', 38720, 443, 6)_seg0",20,1320,660,660,10,10,0.5,0.5,0.0,271.897789478302,14.31040997254221,15.065193410595167,0.00895380973815918,30.198973417282104,0.02605915069580078,66.0,0.0,66.0,66.0,66.0,66.0,66.0,1.0,66.0,0.0,66.0,0.0,0.99999999999995,0.0,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.0,0.0,30.207863664627077,30.207998514175415,30.20816626548767,3.7560049450687153e-06,0.3329016299560971,30.192968082427978,30.21050786972046,30.220867252349855,0.0003528305570984876,-0.5661358564098062,1.052743662795135,20,1.0,66.0,1,66,1.0,0.0,0.0,0.5,20,66.0,66,1.0,20,66.0,66,1.0,20,66.0,66,1.0,132.0,66.0,66.0,10,66.0,66,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '199.232.197.91', 35576, 443, 6)_seg0",220,17722,7936,9786,110,110,0.44780498815032166,0.5,0.10439002369935674,297.5696852207184,1.3587656859393533,2.4918840097041066,7.152557373046875e-07,14.338139533996582,0.02516007423400879,80.55454545454545,14.340081376487984,66.0,66.0,86.0,94.0,94.0,0.9954545454545455,74.0,13.856406460551018,87.0,12.12435565298214,0.9999999999999954,0.0,0.0,0.0,0.0,0.999999999999991,0.0,0.0,0.0,0.999999999999991,0.0,0.0,0.0,0.0,0.0,0.30888051986694337,1.4404621124267578,6.602223587036133,1.084630108519876,1.8279737401736764,0.3088379383087158,1.4570467472076416,6.58606185913086,1.0850369605160033,1.829802051885951,1.8065691868673694,215,1.0232558139534884,82.42790697674418,2,188,1.0,0.23228193519263926,0.14728956132730742,0.5069767441860465,216,82.04629629629629,188,1.0,215,82.42790697674418,188,1.0,212,83.59433962264151,188,1.0,484.0,254.0,230.0,109,89.77981651376147,188,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.224', 33088, 443, 6)_seg0",2238,2854420,87677,2766743,1040,1198,0.030716222560099773,0.4647006255585344,0.9385675548798005,278.5675365924835,0.12452728502122642,1.408479029437528,0.0,48.67259168624878,4.982948303222656e-05,1275.4334226988383,1455.5181907367821,66.0,66.0,920.0,2962.0,2962.0,0.4213583556747096,135.5,72.26513682267543,2122.0,1370.4927945815696,0.4629133154602322,0.02546916890080428,0.026362823949955306,0.48525469168900787,0.896750748105879,0.9624999999999991,0.037499999999999964,0.0,0.0,0.029215358931552565,0.015025041736227034,0.04924874791318861,0.906510851419031,0.15991595531465677,0.4035530670551507,6.556510925292969e-05,0.00010919570922851562,0.037257480621337956,7.673617062953001,15.813619084640747,3.981590270996094e-05,9.226799011230469e-05,0.007080793380737323,8.260420475281206,16.927647238920756,10.469097145029254,1920,1.165625,1486.6770833333333,6,20434,1.0,1.2048376709394015,0.3912525498818266,0.47604166666666664,1929,1479.7407983411094,20434,1.0,1920,1486.6770833333333,20434,1.0,1907,1496.8117461982172,20434,1.0,279504.0,273125.0,7240.0,914,3027.0711159737416,20434,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.224', 38038, 443, 6)_seg0",1,115,0,115,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,115.0,115.0,115.0,115.0,0.0,,,115.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,115.0,1,115,1.0,0.0,0.0,1.0,1,115.0,115,1.0,1,115.0,115,1.0,1,115.0,115,1.0,115.0,115.0,0.0,1,115.0,115,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.224', 40868, 443, 6)_seg0",24,8558,2968,5590,13,11,0.3468100023369946,0.5416666666666666,0.30637999532601073,0.07555937767028809,0.0032851903334907865,0.0067183003988508854,0.0,0.021839141845703125,5.125999450683594e-05,356.5833333333333,630.4651666736941,66.0,66.0,82.0,223.25,1207.0999999999995,0.5833333333333334,544.25,579.7216465684199,1092.0,1106.5676662545313,0.7499999999999688,0.1249999999999948,0.0,0.1249999999999948,0.7356219397587946,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.6363636363635785,0.18181818181816528,0.0,0.18181818181816528,0.5359610497090693,0.9075352941050092,6.771087646484376e-06,0.0008469820022583008,0.014116120338439942,1.5509397289850226,1.4672914850834087,0.0,0.00022602081298828125,0.02181432247161865,1.4938593234338053,1.017299140264774,1.5218012384950095,14,1.7142857142857142,611.2857142857143,4,2714,1.0,1.3929606618492871,0.600925212576981,0.5,14,611.2857142857143,2714,1.0,14,611.2857142857143,2714,1.0,14,611.2857142857143,2714,1.0,8558.0,5590.0,2968.0,7,798.5714285714286,2714,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 47314, 443, 6)_seg0",1,122,0,122,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0,0.0,,,122.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,122.0,1,122,1.0,0.0,0.0,1.0,1,122.0,122,1.0,1,122.0,122,1.0,1,122.0,122,1.0,122.0,122.0,0.0,1,122.0,122,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 49500, 443, 6)_seg0",23,7752,2944,4808,13,10,0.3797729618163055,0.5652173913043478,0.24045407636738905,0.07751321792602539,0.0035233280875466085,0.008236098347188017,0.0,0.026344776153564453,1.8358230590820312e-05,337.04347826086956,480.19502181843364,66.0,66.0,90.0,337.0,1329.2000000000005,0.5652173913043478,541.25,579.7307025680113,792.0,722.0055401449494,0.6956521739130133,0.13043478260869,0.04347826086956333,0.13043478260869,0.9201423338489254,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.49999999999995,0.19999999999998,0.09999999999999,0.19999999999998,0.5359610497090693,1.2206072645530175,3.290176391601563e-06,0.0005269050598144531,0.02460474967956543,1.6122952094817649,1.1721172695903148,0.0,6.365776062011719e-05,0.023192596435546876,1.7722053285743835,1.39523342164528,1.666722265276763,13,1.7692307692307692,596.3076923076923,4,2200,1.0,1.3133351545953345,0.5499613322028856,0.46153846153846156,13,596.3076923076923,2200,1.0,13,596.3076923076923,2200,1.0,13,596.3076923076923,2200,1.0,7752.0,4808.0,2944.0,6,801.3333333333334,2200,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 55364, 443, 6)_seg0",1,115,0,115,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,115.0,115.0,115.0,115.0,0.0,,,115.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,115.0,1,115,1.0,0.0,0.0,1.0,1,115.0,115,1.0,1,115.0,115,1.0,1,115.0,115,1.0,115.0,115.0,0.0,1,115.0,115,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 55374, 443, 6)_seg0",1,122,0,122,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0,0.0,,,122.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,122.0,1,122,1.0,0.0,0.0,1.0,1,122.0,122,1.0,1,122.0,122,1.0,1,122.0,122,1.0,122.0,122.0,0.0,1,122.0,122,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 55386, 443, 6)_seg0",1,122,0,122,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0,0.0,,,122.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,122.0,1,122,1.0,0.0,0.0,1.0,1,122.0,122,1.0,1,122.0,122,1.0,1,122.0,122,1.0,122.0,122.0,0.0,1,122.0,122,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 55400, 443, 6)_seg0",32630,47478087,1142753,46335334,15695,16935,0.024069061586242932,0.4809990806006742,0.9518618768275141,276.728483915329,0.00848105930047899,0.46030493899687047,0.0,58.12044882774353,2.6226043701171875e-05,1455.0440392277046,1433.388245816868,66.0,66.0,1514.0,2962.0,2962.0,0.4709163346613546,507.5,493.85093904942613,1514.0,1023.8906191581208,0.4742568188783328,0.008397180508734293,0.007018081520073552,0.5103279190928594,0.7720389410966236,0.9822236381013061,0.014909206753743229,0.0015928639694170116,0.0012742911755336092,0.0034839090640684973,0.0023619722468261,0.01204605845881311,0.9821080602302923,0.09907740575909244,0.10496601331961836,8.20159912109375e-05,9.107589721679688e-05,0.00015473365783691406,37.63528812685782,61.26673445723241,6.008148193359375e-05,9.059906005859375e-05,0.0001461505889892578,39.1308735105863,63.58508056284182,52.86623852754495,30959,1.0539746115830615,1533.5794760812687,19,60234,1.0,1.076683877950556,0.30895779569190485,0.4994993378339094,30961,1533.4804108394433,60234,1.0,30959,1533.5794760812687,60234,1.0,30956,1533.728097945471,60234,1.0,7280266.0,7107753.0,172513.0,15464,2996.335618210036,60234,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '208.80.154.240', 55424, 443, 6)_seg0",1,122,0,122,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,122.0,122.0,122.0,0.0,,,122.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,122.0,1,122,1.0,0.0,0.0,1.0,1,122.0,122,1.0,1,122.0,122,1.0,1,122.0,122,1.0,122.0,122.0,0.0,1,122.0,122,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '34.107.243.93', 51028, 443, 6)_seg0",3,250,94,156,1,2,0.376,0.3333333333333333,0.248,0.011255741119384766,0.005627870559692383,0.005362749099731445,0.0002651214599609375,0.010990619659423828,0.005627870559692383,83.33333333333333,12.364824660660938,70.8,78.0,90.0,92.0,93.2,1.0,94.0,0.0,78.0,12.0,0.9999999999996666,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.0,,,,,,0.011255741119384766,0.011255741119384766,0.011255741119384766,0.0,0.0,0.9528913364119163,3,1.0,83.33333333333333,1,94,1.0,0.1483778959279295,0.0,0.6666666666666666,3,83.33333333333333,94,1.0,3,83.33333333333333,94,1.0,3,83.33333333333333,94,1.0,250.0,156.0,94.0,2,78.0,90,1,wikipedia_20260430001635_00006.pcapng
"('100.72.115.16', '104.131.155.175', 38340, 123, 17)_seg0",2,180,90,90,1,1,0.5,0.5,0.0,0.07680416107177734,0.07680416107177734,0.0,0.07680416107177734,0.07680416107177734,0.07680416107177734,90.0,0.0,90.0,90.0,90.0,90.0,90.0,1.0,90.0,0.0,90.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,90.0,1,90,1.0,0.0,0.0,0.5,2,90.0,90,1.0,2,90.0,90,1.0,2,90.0,90,1.0,90.0,90.0,90.0,1,90.0,90,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '13.226.209.65', 36850, 443, 6)_seg0",1157,1140251,40284,1099967,559,598,0.035329063513208935,0.48314606741573035,0.9293418729735822,291.7335937023163,0.25236470043452963,2.5229378169569125,0.0,58.291459798812866,2.8133392333984375e-05,985.523768366465,1062.6606855347252,66.0,66.0,764.0,1494.0,2922.0,0.4606741573033708,87.25,36.80607966083864,1850.0,618.9216428595788,0.4943820224719097,0.0017286084701815024,0.03457216940363005,0.46931719965427793,0.8306130942472214,0.9982110912343453,0.0017889087656529485,0.0,0.0,0.023411371237458154,0.0016722408026755824,0.0668896321070233,0.9080267558528412,0.013104211958727966,0.36711526648692266,2.9802322387695312e-05,8.285045623779297e-05,0.0028211355209350744,6.908639631674589,10.986298738173168,3.0517578125e-05,5.5789947509765625e-05,0.0002694129943847656,7.155757331656814,11.361331441726945,9.5186985905986,1050,1.101904761904762,1085.9533333333334,4,9098,1.0,1.161368565788627,0.31697820204812954,0.4876190476190476,1051,1084.920076117983,9098,1.0,1050,1085.9533333333334,9098,1.0,1050,1085.9533333333334,9098,1.0,96088.0,92744.0,3344.0,512,2148.373046875,9098,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '13.35.78.25', 49036, 443, 6)_seg0",37,11961,3985,7976,21,16,0.3331661232338433,0.5675675675675675,0.33366775353231337,170.37594723701477,4.732665201028188,15.68966177538124,0.0,58.1466805934906,0.00020003318786621094,323.27027027027026,499.7624110460105,66.0,66.0,90.0,158.0,1494.0,0.5405405405405406,538.5,581.4505567973944,425.0,617.1960790542986,0.7567567567567363,0.08108108108107888,0.027027027027026296,0.13513513513513148,0.7826813528312369,0.8571428571428164,0.09523809523809071,0.0,0.047619047619045354,0.624999999999961,0.0624999999999961,0.0624999999999961,0.2499999999999844,0.5010469137590965,0.9868994488385301,3.9863586425781254e-05,0.00848841667175293,54.48304061889649,2.3795983149951385,1.9656924203596142,1.740455627441407e-05,0.001697540283203125,56.43828296661377,1.999944803311363,1.5049987508660025,2.64454826432343,25,1.48,478.44,4,2080,1.0,1.3325438633268825,0.5771393649742754,0.44,25,478.44,2080,1.0,25,478.44,2080,1.0,25,478.44,2080,1.0,11016.0,7634.0,3382.0,11,725.0909090909091,1705,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '139.177.202.26', 33396, 123, 17)_seg0",2,180,90,90,1,1,0.5,0.5,0.0,0.031661272048950195,0.031661272048950195,0.0,0.031661272048950195,0.031661272048950195,0.031661272048950195,90.0,0.0,90.0,90.0,90.0,90.0,90.0,1.0,90.0,0.0,90.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,90.0,1,90,1.0,0.0,0.0,0.5,2,90.0,90,1.0,2,90.0,90,1.0,2,90.0,90,1.0,180.0,90.0,90.0,1,90.0,90,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '142.251.179.136', 33658, 443, 6)_seg0",103,20875,5935,14940,39,64,0.284311377245509,0.3786407766990291,0.43137724550898204,219.54065108299255,2.152359324343064,9.995096656490835,0.0,58.10507273674011,0.0003267526626586914,202.66990291262135,218.74276191518166,66.0,66.0,105.0,324.0,386.0,0.3883495145631068,217.25,133.64388313723902,394.0,367.52346863839864,0.708737864077663,0.2427184466019394,0.048543689320387884,0.0,0.7345093339800428,0.7435897435897245,0.25641025641024984,0.0,0.0,0.6874999999999893,0.23437499999999636,0.07812499999999879,0.0,0.569268569218154,0.7968161072486228,2.6750564575195313e-05,0.03619718551635742,14.6711314678193,2.7220850264117136,2.7447894172953697,0.0,0.01938772201538086,2.0909351348877063,3.59913169267116,3.784521884691983,3.2409256105503257,53,1.9433962264150944,393.8679245283019,6,1747,1.0,1.2262292327141837,0.7236755399446461,0.4716981132075472,63,331.3492063492063,1681,1.0,53,393.8679245283019,1747,1.0,53,393.8679245283019,1747,1.0,4027.0,2987.0,1106.0,25,597.6,1747,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '151.101.193.91', 41338, 443, 6)_seg0",37,19675,4551,15124,17,20,0.2313087674714104,0.4594594594594595,0.5373824650571791,117.19257164001465,3.255349212222629,13.387289613186915,0.0,58.88268804550171,0.0004715919494628906,531.7567567567568,733.2335421400273,66.0,66.0,105.0,979.0,1511.6,0.4594594594594595,658.25,617.9192402733548,456.25,671.3219700709935,0.6756756756756573,0.05405405405405259,0.027027027027026296,0.24324324324323665,0.8640743672698763,0.7647058823528963,0.1176470588235225,0.05882352941176125,0.05882352941176125,0.59999999999997,0.0,0.0,0.39999999999998004,0.7902347553432826,0.6730116670092565,9.655952453613281e-06,0.0012749433517456055,29.105956435203552,2.6383352719514455,2.2680441166386722,0.0,0.0005826950073242188,11.748908329009968,2.9087499966015553,2.5727530906449356,2.7309992452914242,18,2.0555555555555554,1093.0555555555557,5,7209,1.0,1.6344199090518186,0.6581511168583782,0.4444444444444444,19,1035.5263157894738,7209,1.0,18,1093.0555555555557,7209,1.0,17,1157.3529411764705,7407,1.0,18874.0,14677.0,4197.0,8,1890.5,7209,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '172.232.21.102', 42122, 123, 17)_seg0",2,180,90,90,1,1,0.5,0.5,0.0,0.02875685691833496,0.02875685691833496,0.0,0.02875685691833496,0.02875685691833496,0.02875685691833496,90.0,0.0,90.0,90.0,90.0,90.0,90.0,1.0,90.0,0.0,90.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,90.0,1,90,1.0,0.0,0.0,0.5,2,90.0,90,1.0,2,90.0,90,1.0,2,90.0,90,1.0,180.0,90.0,90.0,1,90.0,90,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '172.64.41.4', 38844, 443, 6)_seg0",149,32742,10713,22029,75,74,0.3271944291735386,0.5033557046979866,0.34561114165292284,248.55394172668457,1.679418525180301,7.212846145380249,0.0,58.05416250228882,0.00018286705017089844,219.74496644295303,189.46130466297384,66.0,66.0,124.0,257.0,565.0,0.3959731543624161,161.5,95.5,225.0,198.4477261144607,0.6040268456375799,0.3959731543624135,0.0,0.0,0.6713451011121618,0.6266666666666584,0.37333333333332835,0.0,0.0,0.5810810810810733,0.4189189189189133,0.0,0.0,0.6607059326659308,0.6799406565303493,7.808208465576173e-05,0.004994869232177734,14.430183911323553,2.953448754488788,3.6407163954921358,1.7642974853515625e-05,0.000993490219116211,14.660049819946282,2.932831357956891,3.6096527225199186,3.5216156088073607,103,1.4466019417475728,317.88349514563106,5,1465,1.0,0.9052362160953646,0.4790084800011582,0.42718446601941745,103,317.88349514563106,1465,1.0,103,317.88349514563106,1465,1.0,103,317.88349514563106,1465,1.0,3323.0,2176.0,1170.0,44,500.65909090909093,1465,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '178.156.152.91', 57444, 443, 6)_seg0",20,1455,660,795,10,10,0.4536082474226804,0.5,0.09278350515463918,270.6891574859619,14.246797762419048,15.01048561927616,2.6941299438476562e-05,30.302157640457153,0.014422893524169922,72.75,11.691342951089922,66.0,66.0,66.0,72.75,93.0,1.0,66.0,0.0,79.5,13.5,0.99999999999995,0.0,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.9999999999999,0.0,0.0,0.0,0.0,0.0,29.860067558288574,30.049845457077026,30.296716356277464,0.004973437923843002,0.06355097299429556,29.84604706764221,30.06330180168152,30.31071982383728,0.005234843582027055,0.032403875982913305,1.0536041761518196,20,1.0,72.75,1,93,1.0,0.16070574503216167,0.0,0.5,20,72.75,93,1.0,20,72.75,93,1.0,20,72.75,93,1.0,159.0,93.0,66.0,10,79.5,93,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '192.200.0.101', 39786, 80, 6)_seg0",22,1830,726,1104,11,11,0.39672131147540984,0.5,0.20655737704918034,271.67033648490906,12.936682689757575,13.701894197696332,2.7179718017578125e-05,30.405002117156982,0.10416364669799805,83.18181818181819,28.057791599152765,66.0,66.0,66.0,113.25,129.0,0.7272727272727273,66.0,0.0,97.5,31.5,0.9999999999999546,0.0,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.0,0.0,23.456391978263856,27.72069275379181,30.38537178039551,0.11726569896995867,-0.12228728952470536,23.35232467651367,27.72070872783661,30.488849663734435,0.12100376326078505,-0.11511891300071936,1.0591505199817217,22,1.0,83.18181818181819,1,129,1.0,0.3373067842521057,0.0,0.5,22,83.18181818181819,129,1.0,22,83.18181818181819,129,1.0,22,83.18181818181819,129,1.0,195.0,129.0,66.0,11,100.36363636363636,129,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '199.232.197.91', 55566, 443, 6)_seg0",226,18272,8116,10156,112,114,0.4441768826619965,0.49557522123893805,0.11164623467600701,289.41799426078796,1.286302196714613,2.5613281925901,2.384185791015625e-07,15.974979639053345,0.013933897018432617,80.84955752212389,14.16540797118297,66.0,66.0,94.0,94.0,94.0,1.0,77.0,13.076696830622021,87.0,12.12435565298214,0.9999999999999956,0.0,0.0,0.0,0.0,0.9999999999999911,0.0,0.0,0.0,0.9999999999999912,0.0,0.0,0.0,0.0,0.0,0.32276082038879395,1.3177316188812256,6.634565591812134,1.2059594286443351,2.1362992740549096,0.25130944252014165,1.2790837287902832,6.617913389205932,1.2235695479507234,2.1485779241365255,1.9577056752701507,220,1.0272727272727273,83.05454545454545,2,188,1.0,0.24568628943504797,0.15855285723142895,0.5045454545454545,221,82.67873303167421,188,1.0,220,83.05454545454545,188,1.0,219,83.4337899543379,188,1.0,492.0,282.0,230.0,111,91.49549549549549,188,2,agario_20260429181232_00001.pcapng
"('100.72.115.16', '3.170.42.104', 45224, 443, 6)_seg0",32590,5415472,1682769,3732703,16710,15880,0.3107335796399649,0.5127339674746855,0.3785328407200702,299.7245671749115,0.00919710844686586,0.009155123538901624,0.0,0.23601007461547852,0.007914304733276367,166.16974532065052,197.91137711934766,66.0,107.0,107.0,170.0,344.0,0.24209880331389996,86.5,20.5,175.5,9.5,0.7861307149432342,0.19628720466400737,0.004019637925744093,0.013562442467014421,0.589257752883531,1.0,0.0,0.0,0.0,0.5610831234256927,0.4028337531486146,0.008249370277078085,0.027833753148614606,0.0,0.8297753499263105,0.00978050231933594,0.016805171966552734,0.03136472702026369,0.5947904110579683,5.983741500030968,0.004058313369750979,0.01811671257019043,0.03454031944274904,0.6729309046745877,2.907204598556204,0.9405353028032896,26281,1.2400593584718997,206.06034777976484,7,4041,1.0,1.3353923288133382,0.40388759619982123,0.49998097484875004,26607,203.53561092945466,4041,1.0,26281,206.06034777976484,4041,1.0,26280,206.0681887366819,4041,1.0,28896.0,22442.0,6775.0,13140,284.07176560121763,4041,2,agario_20260429181232_00001.pcapng
